,SalePrice,Fireplaces,OverallCond,OverallQual,TotalBsmtSF,CentralAir,PouredConcrete,ConcreteBlock,Deck,TotalSF,Location,BsmtLivArea,Age,FlatLandContour,HighQualKitchen,MultipleFloors,NearRailroad,ZoningHighDensity,ExterScore,Bathrooms,OffSiteFeatures,Pool,FlatRoof,HasGarage,ZoningFloatVillage
1569,228500,1,5,4,1680.0,1,1,0,1,3072.0,2,1383.0,17,1,0,0,0,0,1.853432616936364,3.0,0,0,0,1,0
1570,228950,2,6,5,1499.0,1,0,1,1,3182.0,3,1396.0,43,0,0,1,0,0,1.853432616936364,4.0,0,0,0,1,0
1571,241500,1,6,7,1277.0,1,0,1,1,2394.0,3,893.0,22,1,0,0,0,0,2.1474775607565886,3.0,0,0,0,1,0
1573,294000,0,5,8,1518.0,1,1,0,0,2573.0,3,1036.0,2,0,0,0,0,0,2.1474775607565886,3.0,0,0,0,1,0
1574,293077,1,5,8,1638.0,1,1,0,1,3159.0,3,1513.0,1,0,0,0,0,0,2.1474775607565886,3.0,0,0,0,1,0
1575,264966,1,5,8,920.0,1,1,0,0,2550.0,3,770.0,1,0,0,1,0,0,2.1474775607565886,3.5,0,0,0,1,0
1576,172500,0,5,5,352.0,1,1,0,1,1442.0,3,0.0,2,1,0,1,0,0,1.853432616936364,2.5,0,0,0,1,0
1577,167500,0,5,5,384.0,1,1,0,1,1394.0,3,0.0,2,1,0,1,0,0,1.853432616936364,2.5,0,0,0,1,0
1578,218689,0,5,7,796.0,1,1,0,0,1612.0,3,0.0,0,0,0,1,0,0,2.1474775607565886,2.5,0,0,0,1,0
1579,150000,1,5,6,1495.0,1,0,1,1,1495.0,3,0.0,19,1,0,0,0,0,1.853432616936364,2.0,0,0,0,1,0
1580,184000,1,5,6,1606.0,1,0,1,1,3257.0,3,1606.0,22,1,0,0,0,0,1.853432616936364,3.0,0,0,0,1,0
1581,180000,1,5,6,1256.0,1,0,1,1,2236.0,3,980.0,22,1,0,0,0,0,2.471243489248485,2.0,0,0,0,1,0
1583,232500,1,5,8,1432.0,1,1,0,1,2469.0,3,1029.0,5,1,0,0,0,0,2.1474775607565886,3.0,0,0,0,1,0
1584,195000,0,5,6,1666.0,1,1,0,1,2898.0,3,1223.0,9,1,0,0,0,0,2.1474775607565886,3.0,0,0,0,1,0
1585,305000,2,5,8,1482.0,1,1,0,1,3133.0,3,871.0,5,1,0,1,0,0,2.1474775607565886,3.5,0,0,0,1,0
1586,298751,1,5,8,1884.0,1,1,0,0,2739.0,3,1011.0,1,0,0,0,0,0,2.1474775607565886,3.0,0,0,0,1,0
1587,370000,1,5,8,1964.0,1,1,0,0,3535.0,3,1571.0,3,1,0,0,0,0,2.1474775607565886,3.5,0,0,0,1,0
1588,209200,0,5,7,1344.0,1,1,0,0,2653.0,2,1309.0,11,1,0,0,0,1,2.1771985454282605,4.0,0,0,0,1,0
1589,206300,0,5,7,1344.0,1,1,0,0,2653.0,2,1309.0,11,1,0,0,0,1,2.1771985454282605,4.0,0,0,0,1,0
1591,160500,0,5,6,1189.0,1,1,0,0,2053.0,2,864.0,11,1,0,0,0,1,1.853432616936364,3.0,0,0,0,1,0
1592,173000,0,5,4,1200.0,1,0,1,0,2312.0,2,1112.0,44,1,0,0,0,0,1.853432616936364,2.0,0,0,0,1,0
1593,124000,0,6,5,1040.0,1,1,0,0,1809.0,1,769.0,33,1,0,0,0,1,1.853432616936364,1.0,0,0,0,1,0
1594,115000,1,6,5,264.0,1,1,0,1,1304.0,1,0.0,32,1,0,1,0,1,1.853432616936364,1.5,0,0,0,1,0
1595,129500,1,7,5,550.0,1,1,0,1,1793.0,1,318.0,32,1,0,1,0,1,1.853432616936364,2.0,0,0,0,1,0
1596,105000,0,7,4,526.0,1,0,1,1,1489.0,1,501.0,35,1,0,1,0,1,2.1771985454282605,2.0,0,0,0,1,0
1597,94900,1,6,4,462.0,1,0,1,0,1425.0,1,437.0,35,1,0,1,0,1,1.853432616936364,2.0,0,0,0,1,0
1598,152500,0,6,5,1113.0,1,0,1,1,1945.0,2,785.0,40,1,0,0,0,0,2.1771985454282605,2.0,0,0,0,1,0
1599,98000,0,9,6,546.0,1,0,1,1,1450.0,1,358.0,38,1,0,1,0,1,2.1771985454282605,2.5,0,0,0,0,0
1600,81000,0,7,4,630.0,1,0,1,1,1125.0,1,495.0,36,1,0,0,0,1,2.1771985454282605,2.0,0,0,0,0,0
1601,113000,0,5,5,988.0,1,0,1,0,988.0,2,0.0,54,0,0,0,1,0,1.853432616936364,1.0,0,0,0,1,0
1602,128500,0,7,5,816.0,1,0,1,1,1350.0,2,534.0,25,1,0,0,0,0,2.1771985454282605,1.5,0,0,0,1,0
1603,119500,0,5,5,876.0,1,0,1,1,1581.0,2,658.0,24,1,0,0,0,0,1.853432616936364,2.0,0,0,0,1,0
1604,130500,1,9,5,816.0,1,0,1,0,1457.0,2,641.0,26,1,0,0,0,0,2.471243489248485,1.5,0,0,0,1,0
1605,138000,0,8,5,816.0,1,1,0,0,1632.0,2,816.0,26,1,0,0,0,0,2.1771985454282605,2.0,0,0,0,1,0
1606,134500,0,6,5,845.0,1,0,1,0,1483.0,2,638.0,26,1,0,0,0,0,1.853432616936364,1.0,0,0,0,1,0
1607,160000,0,7,6,983.0,1,0,1,1,2410.0,2,660.0,68,1,0,1,0,0,1.853432616936364,3.0,0,0,0,1,0
1608,137500,0,6,5,864.0,1,0,1,0,1536.0,2,647.0,24,1,0,0,0,0,1.853432616936364,1.0,0,0,0,1,0
1609,172000,1,4,5,784.0,1,0,1,1,2723.0,2,755.0,39,1,0,1,0,0,1.853432616936364,3.0,0,0,0,1,0
1611,167300,1,6,6,1587.0,1,0,1,0,2425.0,2,838.0,36,1,0,0,0,0,1.853432616936364,2.0,0,0,0,1,0
1612,167000,1,5,7,1277.0,1,0,1,0,2055.0,2,778.0,37,1,0,0,0,0,2.1771985454282605,2.0,0,0,1,1,0
1613,244000,2,6,7,2223.0,1,0,1,1,4103.0,2,1880.0,34,1,0,0,0,0,2.1771985454282605,3.0,0,0,0,1,0
1614,268000,1,6,8,2217.0,1,1,0,1,3391.0,2,1174.0,37,1,0,0,0,0,2.471243489248485,3.0,0,0,1,1,0
1616,168000,1,5,6,806.0,1,1,0,0,1572.0,2,0.0,12,1,0,1,0,0,1.853432616936364,2.5,0,0,0,1,0
1617,177000,0,6,6,794.0,1,1,0,0,1652.0,2,182.0,10,1,0,1,0,0,1.853432616936364,2.5,0,0,0,1,0
1618,169000,1,5,6,916.0,1,1,0,1,1600.0,2,0.0,10,0,0,1,0,0,1.853432616936364,2.5,0,0,0,1,0
1619,161500,1,5,6,384.0,1,1,0,0,1384.0,2,0.0,10,0,0,1,0,0,1.853432616936364,2.5,0,0,0,1,0
1620,251000,0,5,8,1494.0,1,1,0,1,2848.0,4,1196.0,7,1,1,0,0,0,2.1474775607565886,3.0,0,0,0,1,0
1621,160000,1,5,6,392.0,1,1,0,1,1880.0,2,186.0,13,1,0,1,0,0,1.853432616936364,2.5,0,0,0,1,0
1623,178750,0,5,7,691.0,1,1,0,0,1967.0,2,414.0,11,1,0,1,0,0,2.1474775607565886,2.5,0,0,0,1,0
1624,176000,1,5,7,1237.0,1,1,0,1,1253.0,2,0.0,12,1,0,0,0,0,1.853432616936364,2.0,0,0,0,1,0
1625,204000,1,5,6,938.0,1,1,0,1,2299.0,2,0.0,8,1,0,1,0,0,1.853432616936364,3.5,0,0,0,1,0
1626,160000,0,5,7,1168.0,1,1,0,0,1187.0,2,0.0,15,1,0,0,0,0,1.853432616936364,2.0,0,0,0,1,0
1627,160000,1,5,7,384.0,1,1,0,1,1472.0,2,0.0,16,1,0,1,0,0,2.1474775607565886,2.5,0,0,0,1,0
1628,163900,1,5,7,384.0,1,1,0,1,1482.0,2,0.0,15,1,0,1,0,0,1.853432616936364,2.5,0,0,0,1,0
1629,168000,1,5,6,903.0,1,1,0,1,1642.0,2,0.0,14,1,0,1,0,0,1.853432616936364,2.5,0,0,0,1,0
1630,154204,1,6,6,1302.0,1,0,1,0,1678.0,2,550.0,43,1,0,0,0,0,1.853432616936364,2.0,0,0,0,1,0
1631,170000,0,5,8,1074.0,1,0,1,0,1088.0,4,0.0,21,1,0,0,0,0,2.1474775607565886,1.5,0,0,0,1,0
1632,207500,1,5,7,1190.0,1,0,1,1,3100.0,4,1010.0,23,1,0,1,0,0,2.1474775607565886,3.0,0,0,0,1,0
1633,182000,0,5,8,1166.0,1,0,1,0,1427.0,4,248.0,19,1,0,0,0,0,2.1474775607565886,3.0,0,0,0,1,0
1634,212000,1,5,8,1312.0,1,1,0,0,2247.0,4,926.0,17,0,0,0,0,0,2.1474775607565886,2.0,0,0,0,1,0
1635,377426,1,5,9,1922.0,1,1,0,1,3171.0,4,1249.0,2,0,0,0,0,0,2.1474775607565886,3.0,0,0,0,1,0
1636,349265,1,5,8,1149.0,1,1,0,1,3527.0,4,986.0,2,1,1,1,0,0,2.1474775607565886,4.5,0,0,0,1,0
1638,155000,0,5,5,1100.0,1,0,1,1,2471.0,2,1047.0,38,1,0,0,0,0,1.853432616936364,2.5,0,0,0,1,0
1639,319900,1,5,9,1612.0,1,1,0,0,2409.0,4,797.0,1,0,1,0,0,0,2.1474775607565886,3.0,0,0,0,1,0
1640,392000,1,6,8,1419.0,1,1,0,1,2364.0,4,945.0,0,0,0,0,0,0,2.1474775607565886,3.0,0,0,0,1,0
1643,182900,1,7,6,1440.0,1,0,1,0,2118.0,3,678.0,26,1,0,0,0,0,2.471243489248485,2.0,0,0,0,1,0
1646,176000,1,7,7,725.0,1,0,1,1,1800.0,3,321.0,26,1,0,1,0,0,2.1474775607565886,2.5,0,0,0,1,0
1647,213000,1,6,7,1529.0,1,0,1,0,2992.0,3,1328.0,29,1,0,0,0,0,1.853432616936364,3.0,0,0,0,1,0
1648,192000,1,5,7,780.0,1,0,1,1,2688.0,3,758.0,28,1,0,1,0,0,1.853432616936364,3.5,1,0,0,1,0
1649,190000,1,6,7,808.0,1,0,1,0,1969.0,3,0.0,30,1,0,1,0,0,1.853432616936364,2.5,1,0,0,1,0
1650,195000,1,6,6,848.0,1,0,1,0,2186.0,3,156.0,31,1,0,1,0,0,1.853432616936364,2.5,0,0,0,1,0
1651,148000,1,6,6,1032.0,1,0,1,0,1637.0,3,605.0,29,1,0,0,0,0,1.853432616936364,2.5,0,0,0,1,0
1652,151500,0,6,6,1153.0,1,0,1,1,1958.0,3,781.0,23,1,0,0,0,0,1.853432616936364,2.0,0,0,0,1,0
1653,197000,1,6,7,539.0,1,0,1,0,2150.0,3,425.0,28,1,0,1,0,0,1.853432616936364,2.5,0,0,0,1,0
1654,192350,1,5,6,1259.0,1,0,1,1,2256.0,3,903.0,28,1,0,0,0,0,1.853432616936364,3.0,0,0,0,1,0
1655,152000,0,5,5,780.0,1,0,1,1,2400.0,3,780.0,38,1,0,1,1,0,1.853432616936364,2.5,0,0,0,1,0
1656,170000,1,5,6,1625.0,1,0,1,0,1833.0,3,613.0,36,1,0,0,0,0,1.853432616936364,2.5,1,0,0,1,0
1657,175000,1,6,5,1484.0,1,0,1,1,2482.0,3,998.0,36,1,0,0,0,0,1.853432616936364,2.0,0,0,0,1,0
1658,175000,1,6,6,702.0,1,0,1,1,2302.0,3,559.0,39,1,0,1,0,0,2.1474775607565886,2.5,0,0,0,1,0
1659,197900,1,7,7,793.0,1,0,1,0,1935.0,3,0.0,31,1,0,1,0,0,1.853432616936364,2.5,0,0,0,1,0
1660,174000,1,6,7,1228.0,1,0,1,1,2552.0,3,1228.0,31,1,0,0,0,0,1.853432616936364,2.5,1,0,0,1,0
1661,178900,1,6,6,1084.0,1,0,1,0,2961.0,3,1084.0,33,1,0,1,0,0,1.853432616936364,3.5,1,0,0,1,0
1662,139000,0,7,5,372.0,1,0,1,1,1458.0,2,349.0,36,1,0,1,0,0,1.853432616936364,1.5,0,0,0,1,0
1663,143250,0,5,6,981.0,1,0,1,0,1298.0,2,317.0,36,1,0,0,0,0,1.853432616936364,2.5,0,0,0,1,0
1664,184000,0,9,7,725.0,1,0,1,0,2105.0,2,626.0,35,1,0,1,0,0,1.853432616936364,2.5,0,0,0,1,0
1665,155000,0,6,5,925.0,1,0,1,1,1988.0,2,566.0,37,1,0,0,0,0,1.853432616936364,2.0,0,0,0,1,0
1666,133000,0,5,5,914.0,1,0,1,1,1614.0,2,700.0,37,1,1,0,0,0,1.853432616936364,1.0,0,0,0,1,0
1667,119500,0,5,5,950.0,1,0,1,0,1649.0,2,699.0,36,1,0,0,0,0,1.853432616936364,1.0,0,0,0,1,0
1668,123000,0,5,4,858.0,1,0,1,0,872.0,2,0.0,36,1,0,0,0,0,1.853432616936364,1.0,0,0,0,1,0
1669,110000,0,6,4,858.0,1,0,1,0,1180.0,2,322.0,36,1,0,0,0,0,1.853432616936364,1.0,0,0,0,1,0
1670,128000,0,7,4,914.0,1,0,0,1,1228.0,2,314.0,46,1,0,0,0,0,2.1771985454282605,1.0,0,0,0,1,0
1671,120500,0,6,4,864.0,1,1,0,0,1480.0,2,616.0,36,1,0,0,0,0,1.853432616936364,1.0,0,0,0,1,0
1672,133000,0,5,7,723.0,1,1,0,1,1490.0,2,723.0,9,1,0,0,0,1,1.853432616936364,2.0,0,0,0,1,0
1673,155000,1,5,6,1337.0,1,1,0,1,1337.0,2,0.0,6,1,0,0,0,1,2.1474775607565886,2.0,0,0,0,1,0
1674,177000,1,5,6,1405.0,1,1,0,0,2267.0,2,930.0,10,1,0,0,0,1,2.1474775607565886,3.0,0,0,0,1,0
1675,113500,0,6,6,525.0,1,0,1,1,1404.0,1,312.0,34,1,0,1,0,1,1.853432616936364,1.5,0,0,0,1,0
1676,113000,0,5,6,672.0,1,0,1,1,1574.0,1,356.0,34,1,0,1,0,1,1.853432616936364,1.5,0,0,0,1,0
1677,113700,0,5,6,672.0,1,0,1,0,1218.0,1,0.0,34,1,1,1,0,1,1.853432616936364,1.5,0,0,0,1,0
1678,106000,0,5,5,630.0,1,0,1,0,1302.0,1,0.0,37,1,0,1,0,1,1.853432616936364,2.5,0,0,0,1,0
1679,122500,0,5,5,765.0,1,0,1,1,1836.0,1,471.0,36,1,0,1,0,1,1.853432616936364,2.5,0,0,0,1,0
1680,128000,1,5,6,1078.0,1,0,1,0,1078.0,2,120.0,31,1,0,0,0,0,1.853432616936364,2.0,0,0,0,1,0
1681,155000,1,6,6,804.0,1,0,1,1,2104.0,2,556.0,31,1,0,1,0,0,1.853432616936364,3.5,0,0,0,1,0
1682,142500,0,7,7,1061.0,1,0,1,1,1693.0,2,638.0,29,1,0,0,0,0,1.853432616936364,2.0,0,0,0,1,0
1683,129250,0,6,5,988.0,1,0,1,0,1713.0,2,725.0,41,1,0,0,0,0,1.853432616936364,2.0,0,0,0,1,0
1684,356000,1,5,9,1790.0,1,1,0,1,2967.0,4,1151.0,1,1,1,0,0,0,2.441522504576813,3.0,0,0,0,1,0
1685,314813,1,5,9,1822.0,1,1,0,0,1876.0,4,48.0,0,1,0,0,0,0,2.441522504576813,2.0,0,0,0,1,0
1686,318000,0,5,8,1694.0,1,1,0,1,1694.0,4,0.0,0,1,0,0,0,0,2.441522504576813,2.0,0,0,0,1,0
1687,322400,1,5,8,1694.0,1,1,0,0,1694.0,4,0.0,1,1,0,0,0,0,2.1474775607565886,2.0,0,0,0,1,0
1688,318000,1,5,8,1734.0,1,1,0,0,2738.0,4,1004.0,0,1,1,0,0,0,2.1474775607565886,3.0,0,0,0,1,0
1689,345474,1,5,8,2108.0,1,1,0,1,3640.0,4,1518.0,0,1,0,0,0,0,2.1474775607565886,3.5,0,0,0,1,0
1690,415298,1,5,9,2121.0,1,1,0,1,2121.0,4,0.0,1,1,1,0,0,0,2.441522504576813,2.5,0,0,0,1,0
1692,338931,1,5,8,1108.0,1,1,0,1,2550.0,4,0.0,1,1,1,1,0,0,2.1474775607565886,2.5,0,0,0,1,0
1694,280000,1,5,7,1063.0,1,1,0,1,2172.0,4,0.0,1,1,0,1,0,0,2.1474775607565886,2.5,0,0,0,1,0
1696,395000,1,5,8,1935.0,1,1,0,1,1973.0,4,0.0,1,1,0,0,0,0,2.1474775607565886,2.0,0,0,0,1,0
1697,380000,1,5,9,2153.0,1,1,0,1,2643.0,4,0.0,1,1,1,1,0,0,2.441522504576813,2.5,0,0,0,1,0
1698,250000,1,5,8,1626.0,1,1,0,0,1634.0,4,0.0,1,1,0,0,0,0,2.1474775607565886,2.0,0,0,0,1,0
1700,418000,1,5,9,1704.0,1,1,0,1,2758.0,4,0.0,2,1,1,1,0,0,2.1474775607565886,2.5,0,0,0,1,0
1702,260116,1,5,8,1582.0,1,1,0,0,2152.0,4,0.0,0,1,0,1,0,0,2.1474775607565886,2.5,0,0,0,1,0
1703,317000,1,5,8,1143.0,1,1,0,1,2473.0,4,0.0,3,1,0,1,0,0,2.1474775607565886,2.5,0,0,0,1,0
1704,319500,2,5,8,918.0,1,1,0,1,2878.0,4,778.0,0,1,1,1,0,0,2.441522504576813,3.5,0,0,0,1,0
1705,325624,1,5,8,1582.0,1,1,0,1,3449.0,4,1288.0,0,1,1,1,0,0,2.1474775607565886,2.5,0,0,0,1,0
1706,372000,1,5,9,1802.0,1,1,0,1,1802.0,4,0.0,1,0,1,0,0,0,2.441522504576813,2.5,0,0,0,1,0
1707,342000,1,5,8,1706.0,1,1,0,1,2956.0,4,0.0,3,1,1,1,0,0,2.1474775607565886,2.5,0,0,0,1,0
1708,354000,1,5,8,1136.0,1,1,0,1,3438.0,4,970.0,3,1,0,1,0,0,2.1474775607565886,3.5,0,0,0,1,0
1709,350000,1,5,8,1317.0,1,1,0,1,3323.0,4,938.0,4,1,0,1,0,0,2.1474775607565886,3.5,0,0,0,1,0
1710,285000,1,5,8,1181.0,1,1,0,1,2374.0,4,0.0,4,1,1,1,0,0,2.1474775607565886,2.5,0,0,0,1,0
1711,281500,1,5,8,895.0,1,1,0,1,2487.0,4,669.0,0,1,1,1,0,0,2.1474775607565886,3.5,0,0,0,1,0
1712,245700,0,5,7,1614.0,1,1,0,1,2792.0,4,1178.0,2,1,0,0,0,0,2.1474775607565886,3.0,0,0,0,1,0
1713,232698,0,5,8,1721.0,1,1,0,1,1840.0,4,119.0,2,1,0,0,0,0,2.1474775607565886,3.0,0,0,0,1,0
1714,250000,0,5,8,1298.0,1,1,0,0,1828.0,4,0.0,1,1,0,1,0,0,2.1474775607565886,2.5,0,0,0,1,0
1715,194700,1,5,6,1362.0,1,1,0,1,1382.0,4,20.0,2,1,0,0,0,0,2.1474775607565886,2.0,0,0,0,1,0
1716,204000,1,5,6,1302.0,1,1,0,1,2168.0,4,866.0,2,1,0,0,0,0,2.1474775607565886,2.5,0,0,0,1,0
1717,200000,1,5,6,1302.0,1,1,0,1,2332.0,4,1030.0,2,1,0,0,0,0,2.1474775607565886,2.5,0,0,0,1,0
1718,207000,1,5,6,1362.0,1,1,0,1,2124.0,4,762.0,2,1,0,0,0,0,2.1474775607565886,3.0,0,0,0,1,0
1719,209500,1,5,8,1554.0,1,1,0,1,1578.0,4,24.0,1,1,0,0,0,0,2.1474775607565886,2.0,0,0,0,1,0
1720,209500,1,5,8,1554.0,1,1,0,1,1578.0,4,24.0,1,1,0,0,0,0,2.1474775607565886,2.0,0,0,0,1,0
1721,202500,1,5,8,1370.0,1,1,0,1,1394.0,4,24.0,1,1,0,0,0,0,2.1474775607565886,2.0,0,0,0,1,0
1722,280000,1,5,9,1577.0,1,1,0,1,2425.0,4,848.0,2,1,1,0,0,0,2.441522504576813,3.0,0,0,0,1,0
1723,277500,1,5,9,1561.0,1,1,0,1,2714.0,4,1153.0,2,1,1,0,0,0,2.441522504576813,3.0,0,0,0,1,0
1724,318061,1,5,9,1869.0,1,1,0,1,1869.0,4,0.0,0,1,1,0,0,0,2.441522504576813,2.0,0,0,0,1,0
1725,221370,1,5,8,1324.0,1,1,0,0,1348.0,4,24.0,1,1,0,0,0,0,2.1474775607565886,2.0,0,0,0,1,0
1726,200000,1,5,7,1405.0,1,1,0,1,2405.0,4,1000.0,4,1,0,0,0,0,2.1474775607565886,3.0,0,0,0,1,0
1727,181755,0,5,6,768.0,1,0,1,1,1496.0,2,0.0,0,1,0,1,1,0,2.1474775607565886,3.0,0,0,0,1,0
1728,176000,1,5,6,768.0,1,1,0,1,1536.0,2,0.0,2,1,0,1,1,0,2.1474775607565886,2.5,0,0,0,1,0
1729,178900,1,5,6,783.0,1,1,0,0,1484.0,2,0.0,2,1,0,1,1,0,2.1474775607565886,2.5,0,0,0,1,0
1730,168165,0,5,7,608.0,1,1,0,1,1458.0,2,0.0,1,1,0,1,1,0,1.853432616936364,2.0,0,0,0,1,0
1731,171925,1,5,6,738.0,1,1,0,1,1495.0,2,0.0,1,1,0,1,0,0,2.1474775607565886,2.5,0,0,0,1,0
1732,198444,1,5,6,698.0,1,1,0,0,1746.0,2,0.0,1,1,0,1,0,0,2.1474775607565886,3.5,0,0,0,1,0
1733,203000,0,5,6,1326.0,1,1,0,1,2244.0,2,918.0,2,1,0,0,0,0,1.853432616936364,3.0,0,0,0,1,0
1734,179540,1,5,7,728.0,1,1,0,1,1456.0,2,0.0,0,1,0,1,0,0,2.1474775607565886,2.5,0,0,0,1,0
1735,176485,0,5,7,1302.0,1,1,0,0,1302.0,2,0.0,0,1,0,0,0,0,2.1474775607565886,2.0,0,0,0,1,0
1736,181134,0,5,7,1340.0,1,1,0,1,1364.0,2,24.0,0,1,0,0,0,0,2.1474775607565886,2.0,0,0,0,1,0
1737,156932,1,5,6,616.0,1,1,0,0,1412.0,2,0.0,1,1,0,1,0,0,1.853432616936364,2.5,0,0,0,1,0
1738,166000,0,5,6,752.0,1,1,0,1,1504.0,2,0.0,0,1,0,1,0,0,2.1474775607565886,2.5,0,0,0,1,0
1739,177594,0,5,7,728.0,1,1,0,1,1456.0,2,0.0,0,1,0,1,0,0,2.1474775607565886,2.5,0,0,0,1,0
1740,173500,0,6,7,1246.0,1,1,0,0,1258.0,2,0.0,0,1,0,0,0,0,2.1474775607565886,2.0,0,0,0,1,0
1741,172500,1,5,7,1258.0,1,1,0,1,1258.0,4,0.0,1,1,0,0,0,0,2.1474775607565886,2.0,0,0,0,1,0
1742,194201,1,5,7,1258.0,1,1,0,1,1402.0,4,0.0,1,1,0,0,0,0,2.1474775607565886,2.0,0,0,0,1,0
1743,226500,1,5,8,1406.0,1,1,0,1,2673.0,4,1084.0,4,1,0,0,0,0,2.1474775607565886,3.0,0,0,0,1,0
1744,185485,1,5,7,1266.0,1,1,0,1,1266.0,4,0.0,0,1,0,0,0,0,2.1474775607565886,2.0,0,0,0,1,0
1746,188500,0,5,7,835.0,1,1,0,1,1898.0,2,779.0,3,1,0,0,0,0,2.1474775607565886,3.0,0,0,0,1,0
1748,215000,1,5,7,847.0,1,1,0,1,1959.0,2,0.0,3,1,0,1,0,0,2.1474775607565886,2.5,0,0,0,1,0
1749,206580,1,5,7,1510.0,1,1,0,1,1525.0,2,0.0,1,1,0,0,0,0,2.1474775607565886,2.5,0,0,0,1,0
1750,183500,1,5,7,840.0,1,1,0,1,1720.0,2,0.0,3,1,0,1,0,0,2.1474775607565886,2.5,0,0,0,1,0
1751,165500,1,5,7,384.0,1,1,0,1,1394.0,2,0.0,4,1,0,1,0,0,2.1474775607565886,2.5,0,0,0,1,0
1752,211000,1,5,7,847.0,1,1,0,0,1948.0,2,0.0,4,1,0,1,0,0,2.1474775607565886,2.5,0,0,0,1,0
1754,219500,1,5,7,854.0,1,1,0,1,2569.0,2,574.0,5,1,0,1,0,0,2.1474775607565886,2.5,0,0,0,1,0
1755,175000,1,5,6,953.0,1,1,0,0,1647.0,2,0.0,8,1,0,1,0,0,1.853432616936364,2.5,0,0,0,1,0
1756,170000,1,5,7,384.0,1,1,0,1,1430.0,2,0.0,7,1,0,1,0,0,1.853432616936364,2.5,0,0,0,1,0
1757,162000,0,5,7,660.0,1,1,0,0,1320.0,2,0.0,4,1,0,1,1,0,2.1474775607565886,2.5,0,0,0,1,0
1758,187000,1,5,6,915.0,1,1,0,0,2210.0,2,520.0,7,1,0,1,0,0,1.853432616936364,3.5,0,0,0,1,0
1759,185000,1,5,6,941.0,1,1,0,1,1644.0,2,0.0,8,1,0,1,0,0,1.853432616936364,2.5,0,0,0,1,0
1761,384500,2,5,8,1779.0,1,1,0,1,3732.0,4,1181.0,10,1,0,1,0,0,2.1474775607565886,3.5,0,0,0,1,0
1762,248000,1,5,8,969.0,1,1,0,0,2285.0,4,0.0,7,1,0,1,0,0,2.1474775607565886,2.5,0,0,0,1,0
1765,322500,1,5,8,1389.0,1,1,0,1,3630.0,4,1048.0,9,1,0,1,0,0,2.1474775607565886,3.5,0,0,0,1,0
1766,252000,1,5,7,1066.0,1,1,0,1,2385.0,4,0.0,9,1,0,1,0,0,2.1474775607565886,2.5,0,0,0,1,0
1768,269790,1,5,7,1117.0,1,1,0,1,2875.0,4,862.0,11,1,0,1,0,0,2.1474775607565886,3.5,0,0,0,1,0
1769,315750,1,5,7,1379.0,1,1,0,1,3117.0,4,719.0,11,1,0,1,0,0,2.1474775607565886,3.5,0,0,0,1,0
1771,290000,1,5,8,1318.0,1,1,0,1,2651.0,4,120.0,12,1,0,1,0,0,2.1474775607565886,2.5,0,0,0,1,0
1773,263000,1,5,8,1105.0,1,1,0,0,2537.0,4,335.0,15,1,0,1,0,0,2.1474775607565886,3.5,0,0,0,1,0
1774,330000,1,5,8,1325.0,1,1,0,1,3763.0,4,1225.0,11,1,0,1,0,0,2.471243489248485,2.5,0,0,0,1,0
1775,213133,0,6,7,1369.0,1,1,0,0,1369.0,4,0.0,0,1,0,0,0,0,2.1474775607565886,2.0,0,0,0,1,0
1776,260261,1,5,8,1542.0,1,1,0,1,2762.0,4,1220.0,0,1,0,0,0,0,2.1474775607565886,3.0,0,0,0,1,0
1777,320000,1,5,9,1905.0,1,1,0,0,1905.0,4,0.0,1,1,1,0,1,0,2.441522504576813,2.0,0,0,0,1,0
1778,282922,0,5,8,1485.0,1,1,0,1,2393.0,4,929.0,0,1,0,0,1,0,2.1474775607565886,3.0,0,0,0,1,0
1780,419005,1,5,10,1966.0,1,1,0,1,3538.0,4,1572.0,0,1,1,0,0,0,2.441522504576813,3.0,0,0,0,1,0
1781,255000,1,5,8,1623.0,1,1,0,0,1699.0,4,63.0,1,1,0,0,0,0,2.1474775607565886,3.0,0,0,0,1,0
1782,147000,1,5,8,1795.0,1,1,0,0,1795.0,4,0.0,1,1,0,0,0,0,2.1474775607565886,2.0,0,0,0,1,0
1783,235876,1,5,7,1528.0,1,1,0,0,1528.0,4,0.0,0,1,0,0,0,0,2.1474775607565886,4.0,0,0,0,1,0
1784,311872,1,5,7,1726.0,1,1,0,1,2852.0,4,1126.0,0,1,1,0,0,0,2.441522504576813,3.0,0,0,0,1,0
1785,248328,0,6,7,1689.0,1,1,0,0,1689.0,4,0.0,0,1,0,0,0,0,2.1474775607565886,2.0,0,0,0,1,0
1786,227000,1,5,8,1588.0,1,1,0,1,1588.0,4,0.0,1,1,0,0,0,0,2.1474775607565886,2.0,0,0,0,1,0
1787,260000,0,5,8,1538.0,1,1,0,1,2307.0,4,769.0,2,1,0,0,0,0,2.1474775607565886,3.0,0,0,0,1,0
1788,225000,0,5,8,1496.0,1,1,0,1,1496.0,4,0.0,0,1,0,0,0,0,2.1474775607565886,2.0,0,0,0,1,0
1789,249000,1,5,7,1494.0,1,1,0,1,2284.0,4,778.0,2,1,0,0,0,0,2.1474775607565886,3.0,0,0,0,1,0
1790,307000,1,5,8,1686.0,1,1,0,1,3063.0,4,1369.0,3,1,0,0,0,0,2.1474775607565886,3.0,0,0,0,1,0
