Id,OverallCond,MSZoning,LotArea,LandContour,LotConfig,LandSlope,BldgType,HouseStyle,OverallQual,YearBuilt,YearRemodAdd,MasVnrType,MasVnrArea,ExterQual,Foundation,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,CentralAir,1stFlrSF,2ndFlrSF,Bathrooms,KitchenQual,Fireplaces,FireplaceQu,GarageType,GarageCars,GarageArea,WoodDeckSF,ScreenPorch,Pool,YrSold,SaleCondition,SalePrice
879,7,RL,11782,Lvl,Inside,Gtl,1Fam,SFoyer,5,1961,1995,None,0,TA,CBlock,0,210,1109,Y,1155,0,1,Gd,0,NA,Detchd,2,576,192,0,1,2010,Normal,148000
880,8,RL,7000,Lvl,CulDSac,Gtl,1Fam,1Story,5,1978,2005,BrkFace,90,Gd,CBlock,0,218,864,Y,864,0,1,TA,0,NA,Attchd,1,336,0,0,1,2009,Normal,136500
881,5,RL,7024,Lvl,Inside,Gtl,1Fam,1Story,5,2005,2006,None,0,TA,PConc,0,110,1090,Y,1090,0,2,TA,0,NA,Attchd,2,450,0,0,1,2007,Normal,157000
882,5,RL,13758,Lvl,CulDSac,Gtl,1Fam,1.5Fin,7,1990,1991,BrkFace,117,Gd,CBlock,0,254,1156,Y,1187,530,3,Gd,1,TA,Attchd,2,400,168,0,1,2007,Normal,187500
883,5,RL,9636,Lvl,Corner,Gtl,1Fam,2Story,6,1992,1993,None,0,TA,PConc,0,808,808,Y,808,785,3,TA,1,TA,BuiltIn,2,389,342,0,1,2009,Normal,178000
884,5,RL,6204,Bnk,Inside,Gtl,1Fam,2.5Fin,4,1912,1950,None,0,Gd,PConc,0,795,795,N,954,795,1,TA,0,NA,Detchd,1,440,0,0,1,2006,Normal,118500
885,5,RL,7150,Lvl,Inside,Gtl,1Fam,1Story,5,1967,1967,BrkFace,60,TA,CBlock,0,460,892,Y,892,0,1,TA,0,NA,Attchd,1,288,0,0,1,2009,Normal,100000
886,5,FV,5119,Lvl,CulDSac,Gtl,TwnhsE,1Story,9,1999,2000,BrkFace,60,Gd,PConc,0,460,1698,Y,1709,0,2,Gd,1,TA,Attchd,2,506,97,0,1,2008,Other,328900
887,5,RL,8393,Lvl,Corner,Gtl,Duplex,1Story,5,1959,2005,BrkFace,122,TA,CBlock,0,1098,1626,Y,1712,0,2,TA,0,NA,Attchd,2,588,272,0,1,2006,Other,145000
888,7,RL,16466,Lvl,Inside,Gtl,1Fam,1.5Fin,5,1955,1955,None,0,TA,PConc,0,816,816,Y,872,521,2,TA,0,NA,Attchd,1,300,121,1,1,2008,Normal,135500
889,6,RL,15865,Lvl,Inside,Mod,1Fam,1Story,8,1970,1970,None,0,Gd,PConc,823,1043,2217,Y,2217,0,2,Gd,1,TA,Attchd,2,621,81,1,1,2007,Normal,268000
890,4,RL,12160,Lvl,Inside,Gtl,1Fam,1Story,6,1953,1953,BrkFace,90,TA,CBlock,0,481,1505,Y,1505,0,1,TA,1,TA,Attchd,2,505,0,0,1,2009,Normal,149500
891,7,RL,8064,Lvl,Corner,Gtl,1Fam,1.5Fin,5,1949,2006,None,0,TA,CBlock,0,672,672,Y,672,252,1,TA,1,Po,Detchd,2,576,0,0,1,2007,Normal,122900
892,5,RL,11184,Lvl,Inside,Gtl,1Fam,2Story,6,1978,1978,BrkFace,92,TA,CBlock,500,192,918,Y,918,765,3,TA,1,TA,Attchd,2,440,243,0,1,2009,Normal,172500
893,8,RL,8414,Lvl,Inside,Gtl,1Fam,1Story,6,1963,2003,None,0,TA,CBlock,0,396,1059,Y,1068,0,1,TA,0,NA,Attchd,1,264,192,0,1,2006,Normal,154500
894,5,RL,13284,Lvl,Inside,Gtl,1Fam,1Story,5,1954,1954,None,0,TA,PConc,0,319,1383,Y,1383,0,1,TA,1,Gd,Attchd,1,354,511,0,1,2008,Normal,165000
895,5,RL,7018,Bnk,Inside,Gtl,Duplex,1Story,5,1979,1979,None,0,TA,Slab,0,0,0,Y,1535,0,2,TA,0,NA,Attchd,2,400,0,0,1,2009,Other,118858
896,5,RL,7056,Lvl,Inside,Gtl,1Fam,2Story,6,1963,1963,BrkFace,415,TA,CBlock,0,380,780,Y,983,813,2,TA,1,TA,Attchd,2,483,0,0,1,2008,Normal,140000
897,6,RM,8765,Lvl,Inside,Gtl,1Fam,1Story,4,1936,1950,None,0,TA,BrkTil,0,666,951,N,951,0,1,TA,0,NA,Detchd,1,327,0,0,1,2006,Other,106500
898,5,RL,7018,Lvl,Inside,Gtl,Duplex,2Story,5,1979,1979,None,0,TA,Slab,0,0,0,Y,1120,1120,2,TA,0,NA,Detchd,2,528,154,0,1,2009,Other,142953
899,5,RL,12919,Lvl,Inside,Gtl,1Fam,1Story,9,2009,2010,Stone,760,Ex,PConc,0,142,2330,Y,2364,0,3,Other,2,Gd,Attchd,3,820,0,0,1,2010,Other,611657
900,7,RL,6993,Lvl,Inside,Gtl,1Fam,1Story,5,1961,1994,None,0,TA,CBlock,0,447,912,Y,1236,0,1,TA,1,TA,Attchd,1,288,0,0,1,2006,Normal,135000
901,6,RL,7340,Lvl,Inside,Gtl,1Fam,1Story,4,1971,1971,None,0,TA,CBlock,0,536,858,Y,858,0,1,TA,0,NA,Detchd,1,684,0,0,1,2007,Normal,110000
902,7,RL,8712,Lvl,Inside,Gtl,1Fam,1Story,5,1957,2000,None,0,TA,CBlock,0,132,992,Y,1306,0,1,TA,0,NA,Detchd,1,756,0,0,1,2009,Normal,153000
903,5,RL,7875,Lvl,Inside,Gtl,1Fam,2Story,7,2003,2003,None,0,Gd,PConc,0,783,783,Y,807,702,3,Gd,1,Gd,Attchd,2,393,0,0,1,2006,Normal,180000
904,5,RL,14859,HLS,CulDSac,Gtl,1Fam,1Story,7,2006,2006,BrkFace,27,Gd,PConc,0,1670,1670,Y,1670,0,2,Gd,1,Gd,Attchd,3,690,144,0,1,2006,Other,240000
905,6,RL,6173,Lvl,Inside,Gtl,1Fam,1Story,5,1967,1967,BrkFace,75,TA,CBlock,0,277,876,Y,902,0,1,TA,0,NA,Attchd,1,288,0,0,1,2007,Normal,125500
906,5,RL,9920,Lvl,Inside,Gtl,1Fam,1Story,5,1954,1954,Stone,110,TA,CBlock,290,412,1056,Y,1063,0,1,TA,0,NA,Attchd,1,280,0,0,1,2010,Normal,128000
907,5,RL,13501,Lvl,Corner,Gtl,1Fam,1Story,8,2006,2006,Stone,208,Gd,PConc,0,1560,1623,Y,1636,0,2,Gd,1,Gd,Attchd,3,865,0,0,1,2007,Normal,255000
908,7,RL,11500,Lvl,Inside,Gtl,1Fam,1.5Fin,7,1936,1987,None,0,Gd,CBlock,0,794,1017,Y,1020,1037,2,Gd,1,Gd,Attchd,1,180,0,1,1,2006,Normal,250000
909,5,RL,8885,Low,Inside,Mod,1Fam,1Story,5,1983,1983,None,0,TA,CBlock,324,239,864,Y,902,0,1,TA,0,NA,Attchd,2,484,164,0,1,2006,Normal,131000
910,5,RL,12589,Lvl,Inside,Gtl,1Fam,2Story,6,2005,2005,None,0,Gd,PConc,0,742,742,Y,742,742,3,Gd,1,Gd,Attchd,2,390,36,0,1,2009,Normal,174000
911,5,RL,11600,Lvl,Corner,Gtl,Duplex,2Story,5,1960,1960,BrkFace,361,TA,CBlock,0,662,1105,Y,1105,1169,2,TA,0,NA,Detchd,2,480,0,0,1,2010,Normal,154300
912,7,RL,9286,Lvl,CulDSac,Mod,1Fam,1Story,5,1977,1989,None,0,TA,CBlock,0,1072,1268,Y,1268,0,2,Gd,0,NA,Detchd,1,252,173,0,1,2009,Normal,143500
913,7,RM,6120,Lvl,Inside,Gtl,1Fam,1Story,5,1925,1950,None,0,TA,BrkTil,0,279,768,N,1015,0,1,TA,0,NA,Detchd,1,450,0,1,1,2006,Other,88000
914,6,RH,6270,HLS,Inside,Gtl,Duplex,2Story,5,1949,1950,None,0,TA,CBlock,0,717,1001,N,1001,1001,2,TA,0,NA,2Types,3,871,0,0,1,2007,Normal,145000
915,5,FV,3000,Lvl,Inside,Gtl,TwnhsE,2Story,6,2009,2009,Stone,76,Gd,PConc,0,318,612,Y,612,612,3,Gd,0,NA,Detchd,2,528,0,0,1,2009,Other,173733
916,5,RM,2001,Lvl,Inside,Gtl,Twnhs,2Story,4,1970,1970,BrkFace,80,TA,CBlock,0,546,546,Y,546,546,2,TA,0,NA,Attchd,1,286,0,0,1,2007,Normal,75000
917,3,C (all),9000,Lvl,Inside,Gtl,1Fam,1Story,2,1949,1950,None,0,TA,CBlock,0,430,480,N,480,0,0,TA,0,NA,Detchd,1,308,0,0,1,2006,Other,35311
918,6,RL,17140,Lvl,Inside,Gtl,1Fam,1Story,4,1956,1956,None,0,TA,CBlock,0,75,1134,Y,1229,0,1,TA,0,NA,Attchd,1,284,0,0,1,2009,Normal,135000
919,5,RL,13125,Lvl,Corner,Gtl,1Fam,2Story,7,1991,1991,None,0,Gd,PConc,634,422,1104,Y,912,1215,3,Gd,1,TA,Attchd,3,833,72,0,1,2007,Normal,238000
920,8,RL,11029,Lvl,Corner,Gtl,1Fam,1Story,6,1958,2002,None,0,Ex,CBlock,411,245,1184,Y,1414,0,1,TA,1,TA,Attchd,2,601,0,1,1,2008,Normal,176500
921,5,RL,8462,Lvl,Inside,Gtl,1Fam,2Story,6,1994,1994,BrkFace,105,Gd,PConc,0,114,928,Y,936,785,3,Gd,0,NA,Attchd,2,471,300,0,1,2007,Normal,201000
922,7,RL,8777,Lvl,Inside,Gtl,Duplex,1.5Fin,5,1900,2003,None,0,TA,CBlock,0,188,1272,Y,1272,928,4,TA,0,NA,NA,0,0,0,0,1,2008,Normal,145900
923,5,RL,10237,Lvl,Inside,Gtl,1Fam,1Story,6,2005,2006,None,0,Gd,PConc,0,1288,1316,Y,1316,0,2,Gd,1,Gd,Attchd,2,397,100,0,1,2006,Other,169990
924,5,RL,8012,Lvl,Inside,Gtl,TwnhsE,1Story,6,1993,1994,None,0,Gd,PConc,841,598,1604,Y,1617,0,2,Gd,1,Fa,Attchd,2,533,0,0,1,2008,Normal,193000
925,6,RL,10240,Lvl,Inside,Gtl,1Fam,1Story,6,1980,1980,BrkFace,157,TA,CBlock,1061,0,1686,Y,1686,0,2,TA,1,TA,Attchd,2,612,384,0,1,2006,Normal,207500
926,6,RL,15611,Lvl,Corner,Gtl,1Fam,1Story,5,1977,1977,None,0,TA,PConc,93,266,1126,Y,1126,0,2,Other,0,NA,Attchd,2,540,180,0,1,2008,Other,175000
927,5,RL,11999,Lvl,Inside,Gtl,1Fam,2Story,8,2003,2004,BrkFace,340,Gd,PConc,0,1181,1181,Y,1234,1140,3,Other,1,Gd,BuiltIn,3,656,104,0,1,2007,Normal,285000
928,5,RL,9900,Lvl,Inside,Gtl,1Fam,2Story,7,1968,1968,BrkFace,342,TA,CBlock,0,280,832,Y,1098,880,3,TA,1,Gd,Attchd,2,486,0,0,1,2008,Normal,176000
929,5,RL,11838,Lvl,Inside,Gtl,1Fam,1Story,8,2001,2001,None,0,Gd,PConc,0,1753,1753,Y,1788,0,2,Other,1,TA,Attchd,2,522,202,0,1,2009,Normal,236500
930,5,RL,13006,Lvl,Corner,Gtl,1Fam,2Story,7,1997,1997,BrkFace,285,TA,PConc,0,964,964,Y,993,1243,3,Gd,1,TA,BuiltIn,2,642,0,0,1,2006,Normal,222000
931,5,RL,8925,HLS,Inside,Gtl,1Fam,1Story,8,2007,2007,None,0,Gd,PConc,0,1450,1466,Y,1466,0,2,Gd,0,NA,Attchd,3,610,100,0,1,2009,Normal,201000
932,6,RL,9100,Lvl,Inside,Gtl,1Fam,1Story,5,1965,1965,None,0,TA,CBlock,466,121,925,Y,925,0,1,TA,0,NA,Detchd,1,429,0,0,1,2009,Normal,117500
933,5,RL,11670,Lvl,Corner,Gtl,1Fam,1Story,9,2006,2006,Stone,302,Ex,PConc,0,1905,1905,Y,1905,0,2,Other,1,Gd,Attchd,3,788,0,0,1,2007,Normal,320000
934,5,RL,8487,Lvl,FR2,Gtl,1Fam,1Story,7,2004,2004,BrkFace,210,Gd,PConc,0,1480,1500,Y,1500,0,2,Gd,0,NA,Attchd,2,570,192,0,1,2009,Normal,190000
935,7,RL,27650,HLS,Inside,Mod,1Fam,1Story,7,1960,2007,None,0,TA,CBlock,0,160,585,Y,2069,0,2,Gd,1,Gd,Attchd,2,505,0,0,1,2008,Normal,242000
936,5,RL,5825,Lvl,Inside,Gtl,1Fam,1Story,4,1926,1953,BrkFace,108,TA,PConc,0,600,600,Y,747,0,1,TA,0,NA,Detchd,2,528,0,0,1,2006,Normal,79900
937,5,RL,10083,Lvl,Inside,Gtl,1Fam,1Story,7,2003,2003,NA,,Gd,PConc,0,343,1176,Y,1200,0,2,Gd,0,NA,Attchd,2,555,0,0,1,2009,Normal,184900
938,5,RL,9675,Lvl,Inside,Gtl,1Fam,2Story,7,2005,2005,None,0,Gd,PConc,0,772,1113,Y,1113,858,3,Gd,1,Gd,Attchd,2,689,0,0,1,2009,Normal,253000
939,5,RL,8760,Lvl,Inside,Gtl,1Fam,2Story,7,2006,2006,None,0,Gd,PConc,0,927,1391,Y,1391,571,3,Gd,0,NA,Attchd,3,868,0,0,1,2006,Other,239799
940,7,RL,24090,Lvl,Inside,Gtl,1Fam,2Story,7,1940,1950,None,0,TA,CBlock,0,1032,1032,Y,1207,1196,2,TA,2,TA,Attchd,1,349,56,0,1,2010,Normal,244400
941,5,RL,12640,Lvl,Inside,Gtl,Duplex,1Story,6,1976,1976,None,0,TA,CBlock,396,396,1728,Y,1728,0,2,TA,0,NA,Attchd,2,574,40,0,1,2006,Normal,150900
942,5,RL,8755,Lvl,FR2,Gtl,1Fam,2Story,7,1999,1999,BrkFace,298,Gd,PConc,0,220,992,Y,1022,1038,3,Gd,1,TA,BuiltIn,2,390,0,0,1,2009,Normal,214000
943,3,RL,7711,Lvl,Inside,Gtl,Duplex,1Story,4,1977,1977,None,0,TA,PConc,0,0,1440,Y,1440,0,2,TA,0,NA,NA,0,0,321,0,1,2007,Other,150000
944,4,RL,25000,Low,Inside,Gtl,Duplex,1Story,5,1967,1967,None,0,TA,CBlock,0,1632,1632,Y,1632,0,2,TA,0,NA,Attchd,2,576,0,0,1,2007,Normal,143000
945,6,RL,14375,Lvl,CulDSac,Gtl,1Fam,SLvl,6,1958,1958,BrkFace,541,TA,CBlock,354,354,819,Y,1344,0,1,Gd,1,Gd,Basment,2,525,0,1,1,2009,Other,137500
946,6,RM,8820,Lvl,Corner,Gtl,1Fam,1.5Fin,5,1890,1996,None,0,TA,BrkTil,0,0,1088,Y,1188,561,1,TA,0,NA,Detchd,2,456,48,0,1,2009,Normal,124900
947,6,RL,8163,Lvl,Inside,Gtl,1Fam,SLvl,5,1959,1959,BrkFace,128,TA,CBlock,294,102,1144,Y,1144,0,1,TA,1,TA,Attchd,1,796,86,0,1,2006,Normal,143000
948,5,RL,14536,Lvl,Inside,Gtl,1Fam,1Story,8,2002,2003,BrkFace,236,Gd,PConc,0,316,1616,Y,1629,0,2,Gd,1,Gd,Attchd,3,808,0,0,1,2007,Normal,270000
949,5,RL,14006,Lvl,Inside,Gtl,1Fam,2Story,7,2002,2002,BrkFace,144,Gd,PConc,0,936,936,Y,936,840,3,Gd,1,TA,Attchd,2,474,144,0,1,2006,Normal,192500
950,7,RL,9360,Lvl,Inside,Gtl,1Fam,1Story,6,1972,2006,None,0,TA,CBlock,0,179,1161,Y,1381,0,2,Gd,1,TA,Attchd,2,676,0,0,1,2010,Normal,197500
951,8,RL,7200,Lvl,Inside,Gtl,1Fam,1Story,5,1950,2002,None,0,TA,CBlock,149,317,864,Y,864,0,1,Gd,0,NA,Detchd,2,720,194,0,1,2007,Normal,129000
952,5,RH,7800,Lvl,Corner,Gtl,1Fam,1Story,5,1965,1965,None,0,TA,CBlock,0,187,828,Y,965,0,1,TA,0,NA,Detchd,1,300,421,0,1,2006,Other,119900
953,8,RL,7200,Lvl,Inside,Gtl,1Fam,SFoyer,5,1972,2003,None,0,TA,CBlock,0,108,768,Y,768,0,1,TA,0,NA,Detchd,1,396,192,0,1,2009,Normal,133900
954,4,RL,11075,Lvl,Inside,Mod,1Fam,2Story,5,1969,1969,BrkFace,232,TA,CBlock,193,29,784,Y,1168,800,3,TA,1,Po,Attchd,2,530,305,0,1,2008,Normal,172000
955,5,RL,9400,Lvl,CulDSac,Gtl,Duplex,SFoyer,6,1975,1975,BrkFace,250,TA,CBlock,0,0,945,Y,980,0,2,TA,0,NA,NA,0,0,0,0,1,2006,Other,127500
956,6,RH,7136,HLS,Inside,Gtl,Duplex,2Story,6,1946,1950,BrkFace,423,TA,CBlock,0,495,979,N,979,979,2,TA,0,NA,Attchd,2,492,0,0,1,2007,Normal,145000
957,6,RM,1300,Lvl,Inside,Gtl,TwnhsE,2Story,6,1980,1980,None,0,TA,CBlock,0,276,561,Y,561,668,2,TA,1,TA,Attchd,2,462,150,0,1,2009,Normal,124000
958,5,RL,7420,Lvl,Inside,Gtl,1Fam,1Story,5,1962,1962,None,0,TA,CBlock,0,640,1057,Y,1057,0,1,TA,0,NA,Detchd,2,576,0,0,1,2007,Normal,132000
959,5,RL,8450,Lvl,Inside,Gtl,1Fam,1Story,7,2003,2003,None,0,Gd,PConc,0,638,1337,Y,1337,0,2,Gd,0,NA,Attchd,2,531,0,0,1,2007,Normal,185000
960,5,FV,2572,Lvl,FR2,Gtl,Twnhs,2Story,7,1999,1999,None,0,Gd,PConc,0,92,696,Y,696,720,3,Gd,0,NA,Detchd,2,484,0,0,1,2010,Normal,155000
961,7,RL,7207,Lvl,Inside,Gtl,1Fam,1Story,5,1958,2008,None,0,TA,CBlock,0,162,858,Y,858,0,1,TA,0,NA,NA,0,0,117,0,1,2010,Normal,116500
962,7,RL,12227,Lvl,Corner,Gtl,1Fam,2Story,6,1977,1995,BrkFace,424,TA,CBlock,0,434,1330,Y,1542,1330,3,TA,1,TA,Attchd,2,619,550,0,1,2008,Normal,272000
963,6,RL,2308,Lvl,Corner,Gtl,TwnhsE,2Story,6,1976,1976,None,0,TA,CBlock,0,248,804,Y,804,744,3,Gd,1,TA,Detchd,2,440,48,0,1,2007,Normal,155000
964,5,RL,11923,Lvl,Corner,Gtl,1Fam,1Story,9,2007,2007,None,0,Gd,PConc,0,1800,1800,Y,1800,0,2,Other,0,NA,Attchd,2,702,288,0,1,2009,Normal,239000
965,5,RL,11316,Lvl,Corner,Gtl,1Fam,2Story,7,2002,2003,BrkFace,44,Gd,PConc,0,193,817,Y,824,1070,3,Gd,1,Gd,BuiltIn,2,510,0,0,1,2010,Normal,214900
966,5,RL,10237,Lvl,Inside,Gtl,1Fam,2Story,6,2005,2007,None,0,Gd,PConc,0,783,783,Y,783,701,3,Gd,1,Gd,Attchd,2,393,0,0,1,2007,Other,178900
967,7,RL,9600,HLS,Inside,Gtl,1Fam,1.5Fin,5,1940,1950,None,0,Gd,BrkTil,0,300,728,Y,976,332,2,TA,2,TA,Detchd,1,256,0,0,1,2009,Normal,160000
968,7,RL,7390,Lvl,Inside,Gtl,1Fam,1Story,5,1955,1955,BrkFace,151,TA,CBlock,0,196,1098,Y,1098,0,1,TA,0,NA,Attchd,1,260,0,0,1,2008,Normal,135000
969,6,RM,5925,Lvl,Inside,Gtl,1Fam,1.5Fin,3,1910,1950,None,0,TA,BrkTil,0,600,600,N,600,368,1,TA,0,NA,NA,0,0,0,0,1,2009,Other,37900
970,5,RL,10382,Lvl,Inside,Gtl,2fmCon,SLvl,6,1958,1958,BrkFace,105,TA,CBlock,0,75,588,Y,1095,0,1,TA,0,NA,Attchd,1,264,0,0,1,2006,Normal,140000
971,4,RL,10800,Lvl,Inside,Gtl,1Fam,1.5Fin,4,1949,1950,None,0,TA,CBlock,0,720,720,N,720,472,2,TA,0,NA,NA,0,0,0,0,1,2006,Other,135000
972,5,RL,2268,Lvl,Inside,Gtl,Twnhs,2Story,7,2003,2004,Stone,106,Gd,PConc,0,197,764,Y,764,862,2,Gd,0,NA,BuiltIn,2,474,0,0,1,2009,Normal,173000
973,5,RL,7892,Lvl,Inside,Gtl,TwnhsE,1Story,6,1979,1979,None,0,TA,CBlock,0,918,918,Y,918,0,2,TA,1,TA,Attchd,1,264,28,0,1,2010,Normal,99500
974,5,FV,11639,Lvl,Corner,Gtl,1Fam,1Story,7,2007,2008,NA,,Gd,PConc,0,1428,1428,Y,1428,0,2,Gd,0,NA,Attchd,2,480,0,0,1,2008,Other,182000
975,8,RL,11414,Lvl,Corner,Gtl,1Fam,2Story,7,1910,1993,None,0,TA,BrkTil,0,728,728,N,1136,883,1,Gd,0,NA,Detchd,2,532,509,0,1,2009,Normal,167500
976,5,FV,2651,Lvl,FR2,Gtl,Twnhs,2Story,7,2000,2000,None,0,Gd,PConc,0,32,673,Y,673,709,3,Gd,0,NA,Detchd,2,490,153,0,1,2006,Normal,165000
977,7,RL,5900,Bnk,Inside,Gtl,1Fam,1Story,4,1923,1958,None,0,TA,PConc,0,440,440,Y,869,0,1,Other,0,NA,NA,0,0,0,0,1,2006,Normal,85500
978,5,FV,4274,Lvl,Inside,Gtl,TwnhsE,1Story,7,2006,2007,NA,,Gd,PConc,0,135,1241,Y,1241,0,2,Gd,0,NA,Attchd,2,569,0,0,1,2007,Other,199900
979,5,RL,9450,Bnk,Inside,Mod,1Fam,1Story,4,1954,1954,None,0,TA,CBlock,0,342,894,Y,894,0,1,TA,0,NA,Detchd,2,400,0,0,1,2007,Other,110000
980,6,RL,8816,Lvl,Corner,Gtl,1Fam,1Story,5,1963,1963,None,0,TA,PConc,0,470,1121,Y,1121,0,1,TA,0,NA,Detchd,2,480,0,0,1,2009,Normal,139000
981,9,RL,12122,Lvl,Corner,Gtl,1Fam,SFoyer,7,1961,2007,Stone,210,Ex,CBlock,0,77,944,Y,999,0,1,Other,0,NA,Attchd,2,588,144,0,1,2008,Normal,178400
982,5,RL,12203,Lvl,Corner,Gtl,1Fam,2Story,8,1998,1999,BrkFace,975,Gd,PConc,0,371,1225,Y,1276,1336,3,Gd,1,TA,Attchd,3,676,250,0,1,2009,Normal,336000
983,5,RL,3182,Lvl,Inside,Gtl,1Fam,1Story,7,2007,2007,BrkFace,16,Gd,PConc,0,1266,1266,Y,1266,0,2,Gd,1,Gd,Attchd,2,388,100,0,1,2008,Normal,159895
984,5,RL,11250,Lvl,Corner,Gtl,1Fam,2Story,8,2002,2002,None,0,Gd,PConc,0,1128,1128,Y,1149,1141,3,Gd,1,Gd,Attchd,2,779,0,0,1,2008,Normal,255900
985,5,RL,10125,Lvl,Inside,Gtl,Duplex,1.5Fin,5,1977,1977,None,0,TA,CBlock,0,0,0,Y,1302,432,2,Gd,0,NA,Attchd,2,539,0,0,1,2009,Normal,126000
986,5,RL,10880,Lvl,Inside,Gtl,2fmCon,1Story,5,1950,1950,None,0,TA,CBlock,0,124,1164,N,1164,0,1,TA,0,NA,Detchd,1,240,0,0,1,2008,Normal,125000
987,8,RM,5310,Lvl,Corner,Gtl,1Fam,1.5Fin,6,1910,2003,None,0,TA,CBlock,0,485,485,Y,1001,634,1,Gd,0,NA,Attchd,1,255,394,0,1,2006,Normal,117000
988,5,RL,10159,Lvl,Inside,Gtl,1Fam,1Story,9,2009,2010,Stone,450,Ex,PConc,0,284,1930,Y,1940,0,3,Other,1,Gd,Attchd,3,606,168,0,1,2010,Other,395192
989,6,RL,12046,Lvl,Inside,Gtl,1Fam,2Story,6,1976,1976,BrkFace,298,TA,CBlock,0,692,848,Y,1118,912,3,Gd,1,TA,Attchd,2,551,0,0,1,2007,Normal,195000
990,5,FV,8125,Lvl,Inside,Gtl,1Fam,2Story,7,2006,2006,None,0,Gd,PConc,0,770,770,Y,778,798,3,Gd,0,NA,Attchd,2,614,0,0,1,2006,Other,197000
991,5,RL,9452,Lvl,Inside,Gtl,1Fam,2Story,8,1997,1998,BrkFace,423,Gd,PConc,0,322,1396,Y,1407,985,3,Gd,1,TA,Attchd,3,870,0,0,1,2006,Normal,348000
992,9,RM,17671,Lvl,Corner,Gtl,1Fam,2Story,8,1882,1986,None,0,Gd,BrkTil,0,700,916,Y,916,826,2,Gd,1,Gd,Attchd,2,424,0,0,1,2009,Normal,168000
993,8,RL,9760,Lvl,Inside,Mod,1Fam,2Story,6,1964,1993,BrkFace,340,TA,CBlock,117,169,822,Y,1020,831,3,Gd,1,Fa,Attchd,2,440,239,0,1,2007,Normal,187000
994,5,RL,8846,Lvl,Inside,Gtl,1Fam,2Story,6,2005,2006,None,0,TA,PConc,0,750,750,Y,750,750,3,Gd,0,NA,Attchd,2,564,0,0,1,2006,Other,173900
995,5,RL,12456,Lvl,FR2,Gtl,1Fam,1Story,10,2006,2007,Stone,230,Ex,PConc,0,528,1700,Y,1718,0,2,Other,1,Gd,Attchd,3,786,216,0,1,2009,Normal,337500
996,7,RL,4712,Lvl,Inside,Mod,1Fam,1.5Fin,4,1946,1950,None,0,TA,CBlock,0,363,747,Y,774,456,2,TA,0,NA,Detchd,1,305,0,1,1,2006,Other,121600
997,6,RL,10659,Lvl,Inside,Gtl,1Fam,1Story,5,1961,1961,None,0,TA,CBlock,0,135,1050,Y,1050,0,1,TA,0,NA,Attchd,1,368,0,0,1,2006,Normal,136500
998,6,RL,11717,Lvl,Inside,Gtl,1Fam,1Story,6,1970,1970,BrkFace,571,TA,CBlock,0,1442,1442,Y,1442,0,2,TA,1,TA,Attchd,2,615,371,0,1,2009,Normal,185000
999,4,RM,9786,Lvl,Inside,Gtl,1Fam,1Story,3,1922,1950,None,0,TA,BrkTil,0,1007,1007,N,1077,0,1,TA,1,Gd,Detchd,1,210,0,0,1,2006,Normal,91000
1000,5,RL,6762,Lvl,Inside,Gtl,1Fam,1Story,7,2006,2006,Stone,24,Gd,PConc,0,501,1187,Y,1208,0,2,Gd,0,NA,Attchd,2,632,105,0,1,2010,Normal,206000
1001,3,RL,10206,Lvl,Corner,Gtl,1Fam,1Story,3,1952,1952,None,0,TA,Slab,0,0,0,N,944,0,1,Other,0,NA,Detchd,2,528,0,0,1,2009,Normal,82000
1002,6,RL,5400,Lvl,Corner,Gtl,1Fam,1Story,5,1920,1950,None,0,TA,BrkTil,0,691,691,Y,691,0,1,Other,0,NA,Detchd,1,216,0,0,1,2007,Other,86000
1003,5,RL,11957,Lvl,Inside,Gtl,1Fam,1Story,8,2006,2006,BrkFace,53,Gd,PConc,0,1550,1574,Y,1574,0,2,Gd,1,Gd,Attchd,3,824,144,0,1,2008,Normal,232000
1004,6,RL,11500,Lvl,Corner,Gtl,Duplex,1Story,5,1976,1976,BrkFace,164,TA,CBlock,0,1680,1680,Y,1680,0,2,TA,0,NA,Detchd,2,528,0,0,1,2007,Normal,136905
1005,5,RL,3182,Lvl,Inside,Gtl,TwnhsE,1Story,7,2005,2006,BrkFace,16,Gd,PConc,0,1330,1346,Y,1504,0,2,Gd,1,Gd,Attchd,2,457,156,0,1,2009,Normal,181000
1006,8,RL,8385,Lvl,Inside,Gtl,1Fam,SLvl,5,1977,1977,BrkFace,220,Gd,CBlock,0,390,985,Y,985,0,2,TA,0,NA,Attchd,1,328,210,0,1,2008,Normal,149900
1007,3,RL,12155,Lvl,Inside,Gtl,1Fam,1Story,6,1970,1970,None,0,TA,CBlock,0,420,1657,Y,1657,0,2,TA,1,TA,Attchd,2,484,0,1,1,2007,Normal,163500
1008,4,RM,2217,Lvl,Inside,Gtl,TwnhsE,2Story,4,1970,1970,None,0,TA,CBlock,273,0,546,Y,546,546,2,TA,0,NA,Attchd,1,286,238,0,1,2009,Normal,88000
1009,5,RL,12118,Lvl,CulDSac,Gtl,1Fam,1Story,7,2004,2005,Stone,108,Gd,PConc,0,1710,1710,Y,1710,0,2,Gd,1,Gd,Attchd,2,550,100,1,1,2009,Normal,240000
